candidate_name,molecule_chembl_id,activity_id,target_chembl_id,target_pref_name,target_organism,assay_chembl_id,document_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,potential_duplicate,matched_network_proteins,target_evidence_class
nilotinib,CHEMBL255863,7594548,CHEMBL2873,Mitogen-activated protein kinase kinase kinase 10,Homo sapiens,CHEMBL1908564,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594549,CHEMBL2689,Macrophage-stimulating protein receptor,Homo sapiens,CHEMBL1908565,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594550,CHEMBL3835,Serine/threonine-protein kinase Nek2,Homo sapiens,CHEMBL1908566,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594551,CHEMBL5679,Serine/threonine-protein kinase Nek3,Homo sapiens,CHEMBL1908567,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594552,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,CHEMBL1908568,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594553,CHEMBL4487,Serine/threonine-protein kinase PAK 2,Homo sapiens,CHEMBL1908569,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594554,CHEMBL2999,Serine/threonine-protein kinase PAK 3,Homo sapiens,CHEMBL1908570,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594555,CHEMBL5316,Cyclin-dependent kinase 18,Homo sapiens,CHEMBL1908571,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594556,CHEMBL1913,Platelet-derived growth factor receptor beta,Homo sapiens,CHEMBL1908572,CHEMBL1908390,Kd,=,73,nM,7.14,,FALSE,,other_target
nilotinib,CHEMBL255863,7594557,CHEMBL2534,3-phosphoinositide-dependent protein kinase 1,Homo sapiens,CHEMBL1908573,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594558,CHEMBL5554,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,Homo sapiens,CHEMBL1908574,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594559,CHEMBL2147,Serine/threonine-protein kinase pim-1,Homo sapiens,CHEMBL1908575,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594560,CHEMBL3267,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Homo sapiens,CHEMBL1908576,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594561,CHEMBL3268,Phosphatidylinositol 4-kinase beta,Homo sapiens,CHEMBL1908577,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594562,CHEMBL4101,cAMP-dependent protein kinase catalytic subunit alpha,Homo sapiens,CHEMBL1908578,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594563,CHEMBL2918,cAMP-dependent protein kinase catalytic subunit beta,Homo sapiens,CHEMBL1908579,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594564,CHEMBL2598,Protein kinase C iota type,Homo sapiens,CHEMBL1908580,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594565,CHEMBL3863,Serine/threonine-protein kinase D1,Homo sapiens,CHEMBL1908581,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594566,CHEMBL3385,Mitogen-activated protein kinase 3,Homo sapiens,CHEMBL1908582,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594567,CHEMBL5759,Mitogen-activated protein kinase 4,Homo sapiens,CHEMBL1908583,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594568,CHEMBL5121,Mitogen-activated protein kinase 6,Homo sapiens,CHEMBL1908584,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594569,CHEMBL5332,Mitogen-activated protein kinase 7,Homo sapiens,CHEMBL1908585,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594570,CHEMBL2276,Mitogen-activated protein kinase 8,Homo sapiens,CHEMBL1908586,CHEMBL1908390,Kd,=,450,nM,6.35,,FALSE,,other_target
nilotinib,CHEMBL255863,7594571,CHEMBL3961,Mitogen-activated protein kinase 11,Homo sapiens,CHEMBL1908587,CHEMBL1908390,Kd,=,36,nM,7.44,,FALSE,,other_target
nilotinib,CHEMBL255863,7594572,CHEMBL2637,Mitogen-activated protein kinase 10,Homo sapiens,CHEMBL1908588,CHEMBL1908390,Kd,=,2000,nM,5.7,,FALSE,,other_target
nilotinib,CHEMBL255863,7594573,CHEMBL2939,Mitogen-activated protein kinase 13,Homo sapiens,CHEMBL1908589,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594574,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,Homo sapiens,CHEMBL1908590,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594575,CHEMBL2109,Dual specificity mitogen-activated protein kinase kinase 3,Homo sapiens,CHEMBL1908591,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594576,CHEMBL2171,Dual specificity mitogen-activated protein kinase kinase 6,Homo sapiens,CHEMBL1908592,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594577,CHEMBL5785,"Interferon-induced, double-stranded RNA-activated protein kinase",Homo sapiens,CHEMBL1908593,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594578,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,CHEMBL1908594,CHEMBL1908390,Kd,=,3900,nM,5.41,,FALSE,,other_target
nilotinib,CHEMBL255863,7594579,CHEMBL5607,Rhodopsin kinase GRK1,Homo sapiens,CHEMBL1908595,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594580,CHEMBL5568,Proto-oncogene tyrosine-protein kinase ROS,Homo sapiens,CHEMBL1908596,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594581,CHEMBL2553,Ribosomal protein S6 kinase alpha-1,Homo sapiens,CHEMBL1908597,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594582,CHEMBL2553,Ribosomal protein S6 kinase alpha-1,Homo sapiens,CHEMBL1908598,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594583,CHEMBL2897,Dual specificity mitogen-activated protein kinase kinase 4,Homo sapiens,CHEMBL1908599,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594584,CHEMBL4375,SRSF protein kinase 1,Homo sapiens,CHEMBL1908600,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594585,CHEMBL5819,Serine/threonine-protein kinase Nek4,Homo sapiens,CHEMBL1908601,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594586,CHEMBL1163112,Cyclin-dependent kinase-like 5,Homo sapiens,CHEMBL1908602,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594587,CHEMBL4501,Ribosomal protein S6 kinase beta-1,Homo sapiens,CHEMBL1908603,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594588,CHEMBL2599,Tyrosine-protein kinase SYK,Homo sapiens,CHEMBL1908604,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594589,CHEMBL4246,Tyrosine-protein kinase Tec,Homo sapiens,CHEMBL1908605,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594590,CHEMBL4267,TGF-beta receptor type-2,Homo sapiens,CHEMBL1908606,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594591,CHEMBL3983,Dual specificity protein kinase TTK,Homo sapiens,CHEMBL1908607,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594592,CHEMBL4367,Tyrosine-protein kinase TXK,Homo sapiens,CHEMBL1908608,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594593,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,Homo sapiens,CHEMBL1908609,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594594,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,Homo sapiens,CHEMBL1908610,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594595,CHEMBL5491,Wee1-like protein kinase,Homo sapiens,CHEMBL1908611,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594596,CHEMBL5667,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Homo sapiens,CHEMBL1908612,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594597,CHEMBL6006,Serine/threonine-protein kinase ULK1,Homo sapiens,CHEMBL1908613,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594598,CHEMBL5082,Serine/threonine-protein kinase 24,Homo sapiens,CHEMBL1908614,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594599,CHEMBL4376,Dual specificity tyrosine-phosphorylation-regulated kinase 2,Homo sapiens,CHEMBL1908615,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594600,CHEMBL4722,Aurora kinase A,Homo sapiens,CHEMBL1908616,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594601,CHEMBL4516,Serine/threonine-protein kinase MRCK alpha,Homo sapiens,CHEMBL1908617,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594602,CHEMBL5432,Mitogen-activated protein kinase kinase kinase kinase 3,Homo sapiens,CHEMBL1908618,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594603,CHEMBL2493,Calcium/calmodulin-dependent protein kinase type 1,Homo sapiens,CHEMBL1908619,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594604,CHEMBL3094,MAP kinase-activated protein kinase 5,Homo sapiens,CHEMBL1908620,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594605,CHEMBL1908381,Peripheral plasma membrane protein CASK,Homo sapiens,CHEMBL1908446,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594606,CHEMBL1795192,Cyclin-dependent kinase 13,Homo sapiens,CHEMBL1908458,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594607,CHEMBL5464,Receptor-interacting serine/threonine-protein kinase 1,Homo sapiens,CHEMBL1908621,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594608,CHEMBL5014,Receptor-interacting serine/threonine-protein kinase 2,Homo sapiens,CHEMBL1908622,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594609,CHEMBL5659,Serine/threonine-protein kinase RIO3,Homo sapiens,CHEMBL1908623,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594610,CHEMBL1908382,Serine/threonine-protein kinase PRP4 homolog,Homo sapiens,CHEMBL1908447,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594611,CHEMBL3125,Ribosomal protein S6 kinase alpha-4,Homo sapiens,CHEMBL1908624,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594612,CHEMBL5728,Cyclin-dependent kinase-like 2,Homo sapiens,CHEMBL1908625,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594613,CHEMBL4574,Serine/threonine-protein kinase BRSK2,Homo sapiens,CHEMBL1908626,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594614,CHEMBL5334,Non-receptor tyrosine-protein kinase TNK1,Homo sapiens,CHEMBL1908627,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594615,CHEMBL4226,Dual specificity protein kinase CLK3,Homo sapiens,CHEMBL1908628,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594616,CHEMBL4225,Dual specificity protein kinase CLK2,Homo sapiens,CHEMBL1908629,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594617,CHEMBL4897,Serine/threonine-protein kinase PLK3,Homo sapiens,CHEMBL1908630,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594618,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908631,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594619,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908632,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594620,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908633,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594621,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908634,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594622,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908635,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594623,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908636,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594624,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL1908637,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594625,CHEMBL5789,Cyclin-dependent kinase-like 1,Homo sapiens,CHEMBL1908638,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594626,CHEMBL3980,Serine/threonine-protein kinase 17B,Homo sapiens,CHEMBL1908639,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594627,CHEMBL5310,Activin receptor type-1B,Homo sapiens,CHEMBL1908640,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594628,CHEMBL4247,ALK tyrosine kinase receptor,Homo sapiens,CHEMBL1908641,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594629,CHEMBL5275,Bone morphogenetic protein receptor type-1A,Homo sapiens,CHEMBL1908642,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594630,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,CHEMBL1908643,CHEMBL1908390,Kd,=,1700,nM,5.77,,FALSE,,other_target
nilotinib,CHEMBL255863,7594631,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,CHEMBL1908644,CHEMBL1908390,Kd,=,570,nM,6.24,,FALSE,,other_target
nilotinib,CHEMBL255863,7594632,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,CHEMBL1908645,CHEMBL1908390,Kd,=,2400,nM,5.62,,FALSE,,other_target
nilotinib,CHEMBL255863,7594633,CHEMBL5084,Casein kinase I isoform gamma-3,Homo sapiens,CHEMBL1908646,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594634,CHEMBL5320,Myotonin-protein kinase,Homo sapiens,CHEMBL1908647,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594635,CHEMBL2068,Ephrin type-A receptor 2,Homo sapiens,CHEMBL1908648,CHEMBL1908390,Kd,=,230,nM,6.64,,FALSE,,other_target
nilotinib,CHEMBL255863,7594636,CHEMBL3988,Ephrin type-A receptor 4,Homo sapiens,CHEMBL1908649,CHEMBL1908390,Kd,=,330,nM,6.48,,FALSE,,other_target
nilotinib,CHEMBL255863,7594637,CHEMBL4602,Ephrin type-A receptor 7,Homo sapiens,CHEMBL1908650,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594638,CHEMBL5072,Ephrin type-B receptor 1,Homo sapiens,CHEMBL1908651,CHEMBL1908390,Kd,=,1300,nM,5.89,,FALSE,,other_target
nilotinib,CHEMBL255863,7594639,CHEMBL4901,Ephrin type-B receptor 3,Homo sapiens,CHEMBL1908652,CHEMBL1908390,Kd,=,1000,nM,6,,FALSE,,other_target
nilotinib,CHEMBL255863,7594640,CHEMBL5147,Ephrin type-B receptor 4,Homo sapiens,CHEMBL1908653,CHEMBL1908390,Kd,=,730,nM,6.14,,FALSE,,other_target
nilotinib,CHEMBL255863,7594641,CHEMBL5836,Ephrin type-B receptor 6,Homo sapiens,CHEMBL1908654,CHEMBL1908390,Kd,=,500,nM,6.3,,FALSE,,other_target
nilotinib,CHEMBL255863,7594642,CHEMBL1163120,Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma,Homo sapiens,CHEMBL1908655,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594643,CHEMBL5330,Mitogen-activated protein kinase kinase kinase kinase 2,Homo sapiens,CHEMBL1908656,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594644,CHEMBL2345,Ribosomal protein S6 kinase alpha-3,Homo sapiens,CHEMBL1908657,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594645,CHEMBL4439,TGF-beta receptor type-1,Homo sapiens,CHEMBL1908658,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594646,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,CHEMBL1908659,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594647,CHEMBL6167,Serine/threonine-protein kinase LATS1,Homo sapiens,CHEMBL1908660,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594648,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Homo sapiens,CHEMBL1908661,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594649,CHEMBL1163124,Mitogen-activated protein kinase kinase kinase 13,Homo sapiens,CHEMBL1908662,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594650,CHEMBL5683,Serine/threonine-protein kinase DCLK1,Homo sapiens,CHEMBL1908663,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594651,CHEMBL4237,Ribosomal protein S6 kinase alpha-5,Homo sapiens,CHEMBL1908664,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594652,CHEMBL4525,Serine/threonine-protein kinase 17A,Homo sapiens,CHEMBL1908665,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594653,CHEMBL2973,Rho-associated protein kinase 2,Homo sapiens,CHEMBL1908666,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594654,CHEMBL4036,Cyclin-dependent kinase 5,Homo sapiens,CHEMBL1908667,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594655,CHEMBL2558,Death-associated protein kinase 1,Homo sapiens,CHEMBL1908668,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594656,CHEMBL2842,Serine/threonine-protein kinase mTOR,Homo sapiens,CHEMBL1908669,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594657,CHEMBL2971,Tyrosine-protein kinase JAK2,Homo sapiens,CHEMBL1908670,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594658,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",Homo sapiens,CHEMBL1908671,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594659,CHEMBL3024,Serine/threonine-protein kinase PLK1,Homo sapiens,CHEMBL1908672,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594660,CHEMBL5818,cAMP-dependent protein kinase catalytic subunit PRKX,Homo sapiens,CHEMBL1908673,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594661,CHEMBL1163104,Serine/threonine-protein kinase OSR1,Homo sapiens,CHEMBL1908674,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594662,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908675,CHEMBL1908390,Kd,=,36,nM,7.44,,FALSE,,other_target
nilotinib,CHEMBL255863,7594663,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908676,CHEMBL1908390,Kd,=,18,nM,7.75,,FALSE,,other_target
nilotinib,CHEMBL255863,7594664,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908677,CHEMBL1908390,Kd,=,56,nM,7.25,,FALSE,,other_target
nilotinib,CHEMBL255863,7594665,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908678,CHEMBL1908390,Kd,=,12,nM,7.92,,FALSE,,other_target
nilotinib,CHEMBL255863,7594666,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908679,CHEMBL1908390,Kd,=,14,nM,7.85,,FALSE,,other_target
nilotinib,CHEMBL255863,7594667,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908680,CHEMBL1908390,Kd,=,4.9,nM,8.31,,FALSE,,other_target
nilotinib,CHEMBL255863,7594668,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908681,CHEMBL1908390,Kd,=,21,nM,7.68,,FALSE,,other_target
nilotinib,CHEMBL255863,7594669,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908682,CHEMBL1908390,Kd,=,15,nM,7.82,,FALSE,,other_target
nilotinib,CHEMBL255863,7594670,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908683,CHEMBL1908390,Kd,=,10,nM,8,,FALSE,,other_target
nilotinib,CHEMBL255863,7594671,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908684,CHEMBL1908390,Kd,=,21,nM,7.68,,FALSE,,other_target
nilotinib,CHEMBL255863,7594672,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908685,CHEMBL1908390,Kd,=,660,nM,6.18,,FALSE,,other_target
nilotinib,CHEMBL255863,7594673,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908686,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594674,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908687,CHEMBL1908390,Kd,=,13,nM,7.89,,FALSE,,other_target
nilotinib,CHEMBL255863,7594675,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908688,CHEMBL1908390,Kd,=,10,nM,8,,FALSE,,other_target
nilotinib,CHEMBL255863,7594676,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL1908689,CHEMBL1908390,Kd,=,13,nM,7.89,,FALSE,,other_target
nilotinib,CHEMBL255863,7594677,CHEMBL4014,Tyrosine-protein kinase ABL2,Homo sapiens,CHEMBL1908690,CHEMBL1908390,Kd,=,26,nM,7.58,,FALSE,,other_target
nilotinib,CHEMBL255863,7594678,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,Homo sapiens,CHEMBL1908691,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594679,CHEMBL1844,Macrophage colony-stimulating factor 1 receptor,Homo sapiens,CHEMBL1908692,CHEMBL1908390,Kd,=,45,nM,7.35,,FALSE,,other_target
nilotinib,CHEMBL255863,7594680,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908693,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594681,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908694,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594682,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908695,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594683,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908696,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594684,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908697,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594685,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908698,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594686,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908699,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,7594687,CHEMBL203,Epidermal growth factor receptor,Homo sapiens,CHEMBL1908700,CHEMBL1908390,Kd,>,10000,nM,,,FALSE,,other_target
