stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version
CID100000159,CID005282411,C0014591,PT,C0014591,Epistaxis,4.1
CID100000159,CID005282411,C0015672,PT,C0015672,Fatigue,4.1
CID100000159,CID005282411,C0016204,PT,C0016204,Flatulence,4.1
CID100000159,CID005282411,C0016382,PT,C0016382,Flushing,4.1
CID100000159,CID005282411,C0017152,PT,C0017152,Gastritis,4.1
CID100000159,CID005282411,C0017178,PT,C0017178,Gastrointestinal disorder,4.1
CID100000159,CID005282411,C0000737,PT,C0687713,Gastrointestinal pain,4.1
CID100000159,CID005282411,C0018965,PT,C0018965,Haematuria,4.1
CID100000159,CID005282411,C0019080,PT,C0518015,Haemoglobin,4.1
CID100000159,CID005282411,C0019080,PT,C0019080,Haemorrhage,4.1
CID100000159,CID005282411,C0019123,PT,C0019123,Haemothorax,4.1
CID100000159,CID005282411,C0018681,PT,C0018681,Headache,4.1
CID100000159,CID005282411,C0085605,PT,C0085605,Hepatic failure,4.1
CID100000159,CID005282411,C0020453,PT,C0020453,Hyperaesthesia,4.1
CID100000159,CID005282411,C0020437,PT,C0020437,Hypercalcaemia,4.1
CID100000159,CID005282411,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100000159,CID005282411,C0020461,PT,C0020461,Hyperkalaemia,4.1
CID100000159,CID005282411,C0424295,PT,C0424295,Hyperkinesia,4.1
CID100000159,CID005282411,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100000159,CID005282411,C0020532,PT,C0020532,Hypersplenism,4.1
CID100000159,CID005282411,C0020550,PT,C0020550,Hyperthyroidism,4.1
CID100000159,CID005282411,C0020580,PT,C0020580,Hypoaesthesia,4.1
CID100000159,CID005282411,C0020649,PT,C0020649,Hypotension,4.1
CID100000159,CID005282411,C0242184,PT,C0242184,Hypoxia,4.1
CID100000159,CID005282411,C0009450,PT,C0009450,Infection,4.1
CID100000159,CID005282411,C0851341,PT,C1384353,Infestation,4.1
CID100000159,CID005282411,C0392171,PT,C0521839,Influenza like illness,4.1
CID100000159,CID005282411,C0151828,PT,C0151828,Injection site pain,4.1
CID100000159,CID005282411,C0151735,PT,C0151735,Injection site reaction,4.1
CID100000159,CID005282411,C0917801,PT,C0917801,Insomnia,4.1
CID100000159,CID005282411,C0521491,PT,C0858797,Instillation site pain,4.1
CID100000159,CID005282411,C0039070,PT,C0041657,Loss of consciousness,4.1
CID100000159,CID005282411,C0270458,PT,C1269683,Major depression,4.1
CID100000159,CID005282411,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID100000159,CID005282411,C0004936,PT,C0004936,Mental disorder,4.1
CID100000159,CID005282411,C0023218,PT,C0037763,Muscle spasms,4.1
CID100000159,CID005282411,C0003862,PT,C0948594,Musculoskeletal discomfort,4.1
CID100000159,CID005282411,C0026858,PT,C0026858,Musculoskeletal pain,4.1
CID100000159,CID005282411,C0231528,PT,C0231528,Myalgia,4.1
CID100000159,CID005282411,C0027051,PT,C0027051,Myocardial infarction,4.1
CID100000159,CID005282411,C0027497,PT,C0027497,Nausea,4.1
CID100000159,CID005282411,C0007859,PT,C0007859,Neck pain,4.1
CID100000159,CID005282411,C0027765,PT,C0027765,Nervous system disorder,4.1
CID100000159,CID005282411,C0027769,PT,C0027769,Nervousness,4.1
CID100000159,CID005282411,C0013604,PT,C0013604,Oedema,4.1
CID100000159,CID005282411,C0085649,PT,C0085649,Oedema peripheral,4.1
CID100000159,CID005282411,C0020651,PT,C0020651,Orthostatic hypotension,4.1
CID100000159,CID005282411,C0030193,PT,C0030193,Pain,4.1
CID100000159,CID005282411,C0236000,PT,C0236000,Pain in jaw,4.1
CID100000159,CID005282411,C0030232,PT,C0030232,Pallor,4.1
CID100000159,CID005282411,C0030252,PT,C0030252,Palpitations,4.1
CID100000159,CID005282411,C0030312,PT,C0030312,Pancytopenia,4.1
CID100000159,CID005282411,C0030554,PT,C0030554,Paraesthesia,4.1
CID100000159,CID005282411,C0085096,PT,C0085096,Peripheral vascular disorder,4.1
CID100000159,CID005282411,C0031350,PT,C0031350,Pharyngitis,4.1
CID100000159,CID005282411,C0392386,PT,C0392386,Platelet count decreased,4.1
CID100000159,CID005282411,C0032227,PT,C0032227,Pleural effusion,4.1
CID100000159,CID005282411,C0032285,PT,C0032285,Pneumonia,4.1
CID100000159,CID005282411,C0032326,PT,C0032326,Pneumothorax,4.1
CID100000159,CID005282411,C1141861,PT,C1141861,Procedural complication,4.1
CID100000159,CID005282411,C0033774,PT,C0033774,Pruritus,4.1
CID100000159,CID005282411,C0034065,PT,C0034065,Pulmonary embolism,4.1
CID100000159,CID005282411,C0034063,PT,C0034063,Pulmonary oedema,4.1
CID100000159,CID005282411,C0015230,PT,C0015230,Rash,4.1
CID100000159,CID005282411,C0267596,PT,C0267596,Rectal haemorrhage,4.1
CID100000159,CID005282411,C0035455,PT,C0035455,Rhinitis,4.1
CID100000159,CID005282411,C0235527,PT,C2939447,Right ventricular failure,4.1
CID100000159,CID005282411,C0036690,PT,C0243026,Sepsis,4.1
CID100000159,CID005282411,C0036974,PT,C0036974,Shock,4.1
CID100000159,CID005282411,C0037199,PT,C0037199,Sinusitis,4.1
CID100000159,CID005282411,C0178298,PT,C0037274,Skin disorder,4.1
CID100000159,CID005282411,C0037299,PT,C0037299,Skin ulcer,4.1
CID100000159,CID005282411,C2830004,PT,C2830004,Somnolence,4.1
CID100000159,CID005282411,C0038002,PT,C0038002,Splenomegaly,4.1
CID100000159,CID005282411,C0039070,PT,C0039070,Syncope,4.1
CID100000159,CID005282411,C0039231,PT,C0039231,Tachycardia,4.1
CID100000159,CID005282411,C0027769,PT,C0233494,Tension,4.1
CID100000159,CID005282411,C0039971,PT,C0039971,Thirst,4.1
CID100000159,CID005282411,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID100000159,CID005282411,C0040822,PT,C0040822,Tremor,4.1
CID100000159,CID005282411,C0042029,PT,C0042029,Urinary tract infection,4.1
CID100000159,CID005282411,C0042109,PT,C0042109,Urticaria,4.1
CID100000159,CID005282411,C0042401,PT,C1142412,Vasodilation procedure,4.1
CID100000159,CID005282411,C0042963,PT,C0042963,Vomiting,4.1
CID100000159,CID005282411,C0043096,PT,C0043096,Weight decreased,4.1
CID100000160,CID005280363,C0000737,PT,C0000737,Abdominal pain,4.1
CID100000160,CID005280363,C0002631,PT,C0002631,Amniotic cavity infection,4.1
CID100000160,CID005280363,C0013927,PT,C1868769,Anaphylactoid syndrome of pregnancy,4.1
CID100000160,CID005280363,C0042373,PT,C0042373,Angiopathy,4.1
CID100000160,CID005280363,C0004604,PT,C0004604,Back pain,4.1
CID100000160,CID005280363,C0015967,PT,C0015967,Body temperature increased,4.1
CID100000160,CID005280363,C0428977,PT,C0428977,Bradycardia,4.1
CID100000160,CID005280363,C0410916,PT,C0410916,Death neonatal,4.1
CID100000160,CID005280363,C0011991,PT,C0011991,Diarrhoea,4.1
CID100000160,CID005280363,C0012739,PT,C0012739,Disseminated intravascular coagulation,4.1
CID100000160,CID005280363,C0410959,PT,C0410959,Foetal acidosis,4.1
CID100000160,CID005280363,C0015930,PT,C0015930,Foetal distress syndrome,4.1
CID100000160,CID005280363,C0018811,PT,C0018811,Foetal heart rate,4.1
CID100000160,CID005280363,C0000737,PT,C0687713,Gastrointestinal pain,4.1
CID100000160,CID005280363,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100000160,CID005280363,C0020649,PT,C0020649,Hypotension,4.1
CID100000160,CID005280363,C0021053,PT,C0021053,Immune system disorder,4.1
CID100000160,CID005280363,C0027497,PT,C0027497,Nausea,4.1
CID100000160,CID005280363,C0032961,PT,C0032961,Pregnancy,4.1
CID100000160,CID005280363,C0015944,PT,C0015944,Premature rupture of membranes,4.1
CID100000160,CID005280363,C0243026,PT,C0243026,Sepsis,4.1
CID100000160,CID005280363,C0269842,PT,C0269842,Uterine hypertonus,4.1
CID100000160,CID005280363,C0042143,PT,C0042143,Uterine rupture,4.1
CID100000160,CID005280363,C0042963,PT,C0042963,Vomiting,4.1
CID100000175,CID000000175,C0001122,PT,C0001122,Acidosis,4.1
CID100000175,CID000000175,C0018965,PT,C0018965,Haematuria,4.1
CID100000175,CID000000175,C0020488,PT,C0020488,Hypernatraemia,4.1
CID100000175,CID000000175,C0030193,PT,C0030193,Pain,4.1
CID100000187,CID000000187,C0428977,PT,C0428977,Bradycardia,4.1
CID100000187,CID000000187,C0948284,PT,C0948284,Corneal decompensation,4.1
CID100000187,CID000000187,C0010037,PT,C0010037,Corneal oedema,4.1
CID100000187,CID000000187,C0010038,PT,C0010038,Corneal opacity,4.1
CID100000187,CID000000187,C0013404,PT,C0013404,Dyspnoea,4.1
CID100000187,CID000000187,C0016382,PT,C0016382,Flushing,4.1
CID100000187,CID000000187,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100000187,CID000000187,C0020649,PT,C0020649,Hypotension,4.1
CID100000191,CID000060961,C0232487,PT,C0232487,Abdominal discomfort,4.1
CID100000191,CID000060961,C0027051,PT,C0948089,Acute coronary syndrome,4.1
CID100000191,CID000060961,C0085633,PT,C0233472,Affect lability,4.1
CID100000191,CID000060961,C0235169,PT,C0085631,Agitation,4.1
CID100000191,CID000060961,C0002792,PT,C0002792,Anaphylactic shock,4.1
CID100000191,CID000060961,C0002994,PT,C0002994,Angioedema,4.1
CID100000191,CID000060961,C0233485,PT,C0003467,Anxiety,4.1
CID100000191,CID000060961,C0003578,PT,C0003578,Apnoea,4.1
CID100000191,CID000060961,C0003811,PT,C0003811,Arrhythmia,4.1
CID100000191,CID000060961,C0004093,PT,C0004093,Asthenia,4.1
CID100000191,CID000060961,C0004238,PT,C0004238,Atrial fibrillation,4.1
CID100000191,CID000060961,C0004245,PT,C0004245,Atrioventricular block,4.1
CID100000191,CID000060961,C0151517,PT,C0151517,Atrioventricular block complete,4.1
CID100000191,CID000060961,C0085614,PT,C0085614,Atrioventricular block first degree,4.1
CID100000191,CID000060961,C0264906,PT,C0264906,Atrioventricular block second degree,4.1
CID100000191,CID000060961,C0004604,PT,C0004604,Back pain,4.1
CID100000191,CID000060961,C0497247,PT,C0497247,Blood pressure increased,4.1
CID100000191,CID000060961,C0428977,PT,C0428977,Bradycardia,4.1
CID100000191,CID000060961,C0006266,PT,C0006266,Bronchospasm,4.1
CID100000191,CID000060961,C0085624,PT,C0085624,Burning sensation,4.1
CID100000191,CID000060961,C0018790,PT,C0018790,Cardiac arrest,4.1
CID100000191,CID000060961,C0018799,PT,C0018799,Cardiac disorder,4.1
CID100000191,CID000060961,C0018801,PT,C0018801,Cardiac failure,4.1
CID100000191,CID000060961,C0038454,PT,C0038454,Cerebrovascular accident,4.1
CID100000191,CID000060961,C0235710,PT,C0235710,Chest discomfort,4.1
CID100000191,CID000060961,C0008031,PT,C0008031,Chest pain,4.1
CID100000191,CID000060961,C0036572,PT,C0036572,Convulsion,4.1
CID100000191,CID000060961,C1956346,PT,C1956346,Coronary artery disease,4.1
CID100000191,CID000060961,C0010200,PT,C0010200,Cough,4.1
CID100000191,CID000060961,C0015230,PT,C0011603,Dermatitis,4.1
CID100000191,CID000060961,C0037188,PT,C2747891,Device capturing issue,4.1
CID100000191,CID000060961,C0234215,PT,C0234215,Discomfort,4.1
CID100000191,CID000060961,C0012833,PT,C0012833,Dizziness,4.1
CID100000191,CID000060961,C0043352,PT,C0043352,Dry mouth,4.1
CID100000191,CID000060961,C0240327,PT,C0013378,Dysgeusia,4.1
CID100000191,CID000060961,C0013404,PT,C0013404,Dyspnoea,4.1
CID100000191,CID000060961,C0948296,PT,C0948296,Ear discomfort,4.1
CID100000191,CID000060961,C0520887,PT,C0520887,Electrocardiogram ST segment depression,4.1
CID100000191,CID000060961,C0520886,PT,C0520886,Electrocardiogram ST segment elevation,4.1
CID100000191,CID000060961,C0232124,PT,C0340464,Extrasystoles,4.1
CID100000191,CID000060961,C0016382,PT,C0016382,Flushing,4.1
CID100000191,CID000060961,C0494475,PT,C0014549,Grand mal convulsion,4.1
CID100000191,CID000060961,C0151699,PT,C0151699,Haemorrhage intracranial,4.1
CID100000191,CID000060961,C0018681,PT,C0018681,Headache,4.1
CID100000191,CID000060961,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100000191,CID000060961,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100000191,CID000060961,C0020538,PT,C0020538,Hypertension,4.1
CID100000191,CID000060961,C0020578,PT,C0020578,Hyperventilation,4.1
CID100000191,CID000060961,C0028643,PT,C0020580,Hypoaesthesia,4.1
CID100000191,CID000060961,C0020649,PT,C0020649,Hypotension,4.1
CID100000191,CID000060961,C0151735,PT,C0151735,Injection site reaction,4.1
CID100000191,CID000060961,C0151740,PT,C0151740,Intracranial pressure increased,4.1
CID100000191,CID000060961,C0854303,PT,C0854303,Limb discomfort,4.1
CID100000191,CID000060961,C0039070,PT,C0041657,Loss of consciousness,4.1
CID100000191,CID000060961,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID100000191,CID000060961,C0085606,PT,C0085606,Micturition urgency,4.1
CID100000191,CID000060961,C0085633,PT,C0085633,Mood swings,4.1
CID100000191,CID000060961,C0235706,PT,C0948594,Musculoskeletal discomfort,4.1
CID100000191,CID000060961,C0027051,PT,C0027051,Myocardial infarction,4.1
CID100000191,CID000060961,C0151744,PT,C0151744,Myocardial ischaemia,4.1
CID100000191,CID000060961,C0027424,PT,C0027424,Nasal congestion,4.1
CID100000191,CID000060961,C0027497,PT,C0027497,Nausea,4.1
CID100000191,CID000060961,C0027769,PT,C0027769,Nervousness,4.1
CID100000191,CID000060961,C0030193,PT,C0030193,Pain,4.1
CID100000191,CID000060961,C0030252,PT,C0030252,Palpitations,4.1
CID100000191,CID000060961,C0030554,PT,C0030554,Paraesthesia,4.1
CID100000191,CID000060961,C0085606,PT,C0042023,Pollakiuria,4.1
CID100000191,CID000060961,C0015230,PT,C0015230,Rash,4.1
CID100000191,CID000060961,C0162297,PT,C0162297,Respiratory arrest,4.1
CID100000191,CID000060961,C1145670,PT,C1145670,Respiratory failure,4.1
CID100000191,CID000060961,C0036454,PT,C0036454,Scotoma,4.1
CID100000191,CID000060961,C0028643,PT,C0278134,Sensory loss,4.1
CID100000191,CID000060961,C0039070,PT,C0036974,Shock,4.1
CID100000191,CID000060961,C0037188,PT,C0037188,Sinoatrial block,4.1
CID100000191,CID000060961,C0541782,PT,C0541782,Sinus arrest,4.1
CID100000191,CID000060961,C0039239,PT,C0039239,Sinus tachycardia,4.1
CID100000191,CID000060961,C0013144,PT,C2830004,Somnolence,4.1
CID100000191,CID000060961,C0033036,PT,C0033036,Supraventricular extrasystoles,4.1
CID100000191,CID000060961,C0039070,PT,C0039070,Syncope,4.1
CID100000191,CID000060961,C0039231,PT,C0039231,Tachycardia,4.1
CID100000191,CID000060961,C0027769,PT,C0233494,Tension,4.1
CID100000191,CID000060961,C0236071,PT,C0236071,Throat tightness,4.1
CID100000191,CID000060961,C0040264,PT,C0040264,Tinnitus,4.1
CID100000191,CID000060961,C0040479,PT,C0040479,Torsade de pointes,4.1
CID100000191,CID000060961,C0040822,PT,C0040822,Tremor,4.1
CID100000191,CID000060961,C0042109,PT,C0042109,Urticaria,4.1
CID100000191,CID000060961,C0085612,PT,C0085612,Ventricular arrhythmia,4.1
CID100000191,CID000060961,C0151636,PT,C0151636,Ventricular extrasystoles,4.1
CID100000191,CID000060961,C0042510,PT,C0042510,Ventricular fibrillation,4.1
CID100000191,CID000060961,C0042514,PT,C0042514,Ventricular tachycardia,4.1
CID100000191,CID000060961,C0344232,PT,C0344232,Vision blurred,4.1
CID100000191,CID000060961,C0042963,PT,C0042963,Vomiting,4.1
CID100000206,CID000000206,C0000833,PT,C0000833,Abscess,4.1
CID100000206,CID000000206,C0001122,PT,C0001122,Acidosis,4.1
CID100000206,CID000000206,C0085631,PT,C0085631,Agitation,4.1
CID100000206,CID000000206,C0004093,PT,C0004093,Asthenia,4.1
CID100000206,CID000000206,C0015967,PT,C0015967,Body temperature increased,4.1
CID100000206,CID000066370,C0015967,PT,C0015967,Body temperature increased,4.1
CID100000206,CID000000206,C0018802,PT,C0018802,Cardiac failure congestive,4.1
CID100000206,CID000000206,C0009421,PT,C0009421,Coma,4.1
CID100000206,CID000000206,C0009676,PT,C0009676,Confusional state,4.1
CID100000206,CID000000206,C0036572,PT,C0036572,Convulsion,4.1
CID100000206,CID000000206,C0011175,PT,C0011175,Dehydration,4.1
CID100000206,CID000000206,C0012833,PT,C0012833,Dizziness,4.1
CID100000206,CID000000206,C0015376,PT,C0015376,Extravasation,4.1
CID100000206,CID000066370,C0015376,PT,C0015376,Extravasation,4.1
CID100000206,CID000000206,C0009676,PT,C1443060,Feeling abnormal,4.1
CID100000206,CID000000206,C0546817,PT,C0546817,Fluid overload,4.1
CID100000206,CID000066370,C0546817,PT,C0546817,Fluid overload,4.1
CID100000206,CID000000206,C0542203,PT,C0268000,Fluid retention,4.1
CID100000206,CID000000206,C0019054,PT,C0019054,Haemolysis,4.1
CID100000206,CID000000206,C0018681,PT,C0018681,Headache,4.1
CID100000206,CID000000206,C0020488,PT,C0020488,Hypernatraemia,4.1
CID100000206,CID000000206,C0020538,PT,C0020538,Hypertension,4.1
CID100000206,CID000000206,C0020621,PT,C0020621,Hypokalaemia,4.1
CID100000206,CID000000206,C0022107,PT,C0022107,Irritability,4.1
CID100000206,CID000000206,C0423153,PT,C0152227,Lacrimation increased,4.1
CID100000206,CID000000206,C0041657,PT,C0041657,Loss of consciousness,4.1
CID100000206,CID000000206,C0027540,PT,C0027540,Necrosis,4.1
CID100000206,CID000000206,C0007682,PT,C0027765,Nervous system disorder,4.1
CID100000206,CID000000206,C0013604,PT,C0013604,Oedema,4.1
CID100000206,CID000000206,C0030193,PT,C0030193,Pain,4.1
CID100000206,CID000066370,C0030193,PT,C0030193,Pain,4.1
CID100000206,CID000000206,C0031542,PT,C0031542,Phlebitis,4.1
CID100000206,CID000066370,C0031542,PT,C0031542,Phlebitis,4.1
CID100000206,CID000000206,C0034065,PT,C0034065,Pulmonary embolism,4.1
CID100000206,CID000000206,C1145670,PT,C1145670,Respiratory failure,4.1
CID100000206,CID000000206,C0036104,PT,C0037036,Salivary hypersecretion,4.1
CID100000206,CID000000206,C0036974,PT,C0036974,Shock,4.1
CID100000206,CID000000206,C2830004,PT,C2830004,Somnolence,4.1
CID100000206,CID000000206,C0039231,PT,C0039231,Tachycardia,4.1
CID100000206,CID000000206,C0234233,PT,C0234233,Tenderness,4.1
CID100000206,CID000000206,C0039971,PT,C0039971,Thirst,4.1
CID100000206,CID000000206,C0040046,PT,C0040046,Thrombophlebitis,4.1
CID100000206,CID000000206,C0042487,PT,C0042487,Venous thrombosis,4.1
CID100000206,CID000066370,C0042487,PT,C0042487,Venous thrombosis,4.1
CID100000214,CID005280723,C0522061,PT,C0000737,Abdominal pain,4.1
CID100000214,CID005280723,C0027051,PT,C0948089,Acute coronary syndrome,4.1
CID100000214,CID005280723,C0002871,PT,C0002871,Anaemia,4.1
CID100000214,CID006433212,C0002871,PT,C0002871,Anaemia,4.1
CID100000214,CID005280723,C0003460,PT,C0003460,Anuria,4.1
CID100000214,CID006433212,C0003460,PT,C0003460,Anuria,4.1
CID100000214,CID005280723,C0003578,PT,C0003578,Apnoea,4.1
CID100000214,CID006433212,C0003578,PT,C0003578,Apnoea,4.1
CID100000214,CID005280723,C0521491,PT,C0521491,Application site pain,4.1
CID100000214,CID005280723,C0853714,PT,C0853714,Application site pruritus,4.1
CID100000214,CID005280723,C0004093,PT,C0004093,Asthenia,4.1
CID100000214,CID005280723,C0264906,PT,C0264906,Atrioventricular block second degree,4.1
CID100000214,CID006433212,C0264906,PT,C0264906,Atrioventricular block second degree,4.1
CID100000214,CID005280723,C0004604,PT,C0004604,Back pain,4.1
CID100000214,CID005280723,C0004690,PT,C0004690,Balanitis,4.1
CID100000214,CID005280723,C0700225,PT,C0235431,Blood creatinine increased,4.1
CID100000214,CID005280723,C0020557,PT,C0853692,Blood triglycerides increased,4.1
CID100000214,CID005280723,C0020672,PT,C0020672,Body temperature decreased,4.1
CID100000214,CID006433212,C0020672,PT,C0020672,Body temperature decreased,4.1
CID100000214,CID005280723,C0015967,PT,C0015967,Body temperature increased,4.1
CID100000214,CID006433212,C0015967,PT,C0015967,Body temperature increased,4.1
CID100000214,CID005280723,C0428977,PT,C0428977,Bradycardia,4.1
CID100000214,CID006433212,C0428977,PT,C0428977,Bradycardia,4.1
CID100000214,CID005280723,C0006277,PT,C0006277,Bronchitis,4.1
CID100000214,CID005280723,C0085624,PT,C0085624,Burning sensation,4.1
CID100000214,CID005280723,C0020440,PT,C0860713,Carbon dioxide increased,4.1
CID100000214,CID006433212,C0020440,PT,C0860713,Carbon dioxide increased,4.1
CID100000214,CID005280723,C0018790,PT,C0018790,Cardiac arrest,4.1
CID100000214,CID006433212,C0018790,PT,C0018790,Cardiac arrest,4.1
CID100000214,CID005280723,C0018802,PT,C0018802,Cardiac failure congestive,4.1
CID100000214,CID006433212,C0018802,PT,C0018802,Cardiac failure congestive,4.1
CID100000214,CID005280723,C2937358,PT,C2937358,Cerebral haemorrhage,4.1
CID100000214,CID006433212,C0005411,PT,C0266241,Congenital absence of bile ducts,4.1
CID100000214,CID005280723,C0036572,PT,C0036572,Convulsion,4.1
CID100000214,CID006433212,C0036572,PT,C0036572,Convulsion,4.1
CID100000214,CID005280723,C0010200,PT,C0010200,Cough,4.1
CID100000214,CID005280723,C0015230,PT,C0011603,Dermatitis,4.1
CID100000214,CID005280723,C1504465,PT,C1504465,Device malfunction,4.1
CID100000214,CID005280723,C0241863,PT,C0011849,Diabetes mellitus,4.1
CID100000214,CID005280723,C0011991,PT,C0011991,Diarrhoea,4.1
CID100000214,CID006433212,C0011991,PT,C0011991,Diarrhoea,4.1
CID100000214,CID005280723,C0234215,PT,C0234215,Discomfort,4.1
CID100000214,CID005280723,C0012739,PT,C0012739,Disseminated intravascular coagulation,4.1
CID100000214,CID006433212,C0012739,PT,C0012739,Disseminated intravascular coagulation,4.1
CID100000214,CID005280723,C0012833,PT,C0012833,Dizziness,4.1
CID100000214,CID005280723,C0521845,PT,C0521845,Drug effect decreased,4.1
CID100000214,CID005280723,C0852908,PT,C0852908,Drug ineffective,4.1
CID100000214,CID005280723,C0043352,PT,C0043352,Dry mouth,4.1
